file_hash,job_name,job,SUGGESTED_WORKFLOW_TYPE,workflow_type,repository
021f424a2f407e03210c728ace41be8db5ad2161db27747e10835e25e7aac2c8,profiling,"{env: {BASELINE_FILE: 'profiling/baselines/${{ matrix.benchmark.name }}.json', RESULT_FILE: 'profiling/results/${{
      matrix.benchmark.name }}.json'}, runs-on: ubuntu-latest, steps: [{uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {uses: ./.github/actions/camel_install, with: {python-version: '3.10'}}, {run: 'source
        .venv/bin/activate

        uv pip install -e "".[all]""

        '}, {uses: actions/cache@v4, with: {key: 'profiling-${{ matrix.benchmark.name
          }}-${{ github.ref_name }}', path: '${{ env.BASELINE_FILE }}', restore-keys: 'profiling-${{
          matrix.benchmark.name }}-'}}, {env: {OPENAI_API_KEY: '${{ secrets.OPENAI_API_KEY
          }}'}, name: Run benchmark, run: 'source .venv/bin/activate

        mkdir -p profiling/results profiling/baselines

        python ${{ matrix.benchmark.script }} --num-runs ${{ matrix.benchmark.num_runs
        }} --output ""$RESULT_FILE"" --quiet

        '}, {env: {THRESHOLD: '${{ matrix.benchmark.threshold }}'}, name: Check regression
        and create summary, run: ""echo \""## ${{ matrix.benchmark.description }}\""\
        \ >> $GITHUB_STEP_SUMMARY\n\nif [ ! -f \""$RESULT_FILE\"" ]; then\n  echo \""\
        \u274C Benchmark failed\"" >> $GITHUB_STEP_SUMMARY\n  exit 1\nfi\n\n# Show\
        \ current results\necho \""### Results (threshold: ${THRESHOLD}x)\"" >> $GITHUB_STEP_SUMMARY\n\
        echo \""| Mode | Current (ms) | Baseline (ms) | Ratio | API Calls | Status\
        \ |\"" >> $GITHUB_STEP_SUMMARY\necho \""|------|--------------|---------------|-------|-----------|--------|\""\
        \ >> $GITHUB_STEP_SUMMARY\n\nFAILED=false\nfor mode in $(jq -r '.metrics |\
        \ keys[]' \""$RESULT_FILE\""); do\n  CURRENT=$(jq -r \"".metrics.\\\""$mode\\\""\
        .avg_overhead_ms\"" \""$RESULT_FILE\"")\n  EXPECTED_CALLS=$(jq -r \"".metrics.\\\
        \""$mode\\\"".expected_api_calls\"" \""$RESULT_FILE\"")\n  INVALID_RUNS=$(jq -r\
        \ \"".metrics.\\\""$mode\\\"".invalid_api_call_runs\"" \""$RESULT_FILE\"")\n\n \
        \ # Check API call count\n  if [ \""$INVALID_RUNS\"" -gt 0 ]; then\n    API_STATUS=\""\
        \u274C ${INVALID_RUNS} invalid\""\n    FAILED=true\n  else\n    API_STATUS=\""\
        \u2705 ${EXPECTED_CALLS}/call\""\n  fi\n\n  # Check regression\n  if [ -f \""\
        $BASELINE_FILE\"" ]; then\n    BASELINE=$(jq -r \"".metrics.\\\""$mode\\\"".avg_overhead_ms\
        \ // empty\"" \""$BASELINE_FILE\"")\n    if [ -n \""$BASELINE\"" ] && [ \""$BASELINE\""\
        \ != \""null\"" ]; then\n      RATIO=$(awk \""BEGIN {printf \\\""%.2f\\\"", $CURRENT\
        \ / $BASELINE}\"")\n      if awk \""BEGIN {exit !($RATIO > $THRESHOLD)}\""; then\n\
        \        STATUS=\""\u274C REGRESSION\""\n        FAILED=true\n      else\n \
        \       STATUS=\""\u2705 OK\""\n      fi\n      echo \""| $mode | $CURRENT |\
        \ $BASELINE | ${RATIO}x | $API_STATUS | $STATUS |\"" >> $GITHUB_STEP_SUMMARY\n\
        \      continue\n    fi\n  fi\n  echo \""| $mode | $CURRENT | - | - | $API_STATUS\
        \ | \U0001F195 New |\"" >> $GITHUB_STEP_SUMMARY\ndone\n\nif [ \""$FAILED\"" =\
        \ \""true\"" ]; then\n  echo \""\"" >> $GITHUB_STEP_SUMMARY\n  echo \""\u274C **Check\
        \ failed!**\"" >> $GITHUB_STEP_SUMMARY\n  exit 1\nfi\n""}, {if: success(), name: Update
        baseline, run: cp ""$RESULT_FILE"" ""$BASELINE_FILE""}, {if: success(), uses: actions/cache/save@v4,
      with: {key: 'profiling-${{ matrix.benchmark.name }}-${{ github.ref_name }}-${{
          github.run_id }}', path: '${{ env.BASELINE_FILE }}'}}, {if: always(), uses: actions/upload-artifact@v4,
      with: {name: 'profiling-${{ matrix.benchmark.name }}', path: 'profiling/results/${{
          matrix.benchmark.name }}.json', retention-days: 90}}], strategy: {fail-fast: false,
    matrix: {benchmark: [{description: ChatAgent overhead vs direct API calls, name: chatagent_overhead,
          num_runs: 20, script: profiling/chatagent_overhead.py, threshold: 2.0}]}}}
","['build', 'eval']",,camel-ai__camel
046f632ecdf876f0924401a5338b2c4772db0d601fb063e5f8725377120ba8fc,docs,"{permissions: {contents: write}, runs-on: ubuntu-latest, steps: [{name: Harden the
        runner (Audit all outbound calls), uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {name: Checkout code, uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8,
      with: {fetch-depth: 0, persist-credentials: false}}, {name: Set up Python environment
        and install dependencies, uses: ./.github/actions/camel_install, with: {python-version: '3.10'}},
    {id: diff, name: Determine BASE_SHA for diff, run: ""if git rev-parse --verify\
        \ -q HEAD^1 >/dev/null; then\n  echo \""BASE_SHA=$(git rev-parse HEAD^1)\""\
        \ >> $GITHUB_OUTPUT\nelse\n  echo \""BASE_SHA=${{ github.event.before }}\""\
        \ >> $GITHUB_OUTPUT\nfi\n""}, {name: Install Pandoc, run: sudo apt-get install
        -y pandoc}, {name: Convert Cookbooks and Update Mintlify Config, run: ""source\
        \ .venv/bin/activate\nBASE_SHA=\""${{ steps.diff.outputs.BASE_SHA }}\""\necho\
        \ \""Incremental mode - processing changed cookbooks files since $BASE_SHA\""\
        \n\npython docs/mintlify/convert_notebook2mdx.py \\\n  --input docs/cookbooks\
        \ \\\n  --output docs/mintlify \\\n  --update-docs-json docs/mintlify/docs.json\
        \ \\\n  --docs-path-prefix \""\"" \\\n  --incremental --use-git --base-branch\
        \ \""$BASE_SHA\"" \\\n  --verbose\n""}, {name: Convert Get Started docs, run: ""source\
        \ .venv/bin/activate\nBASE_SHA=\""${{ steps.diff.outputs.BASE_SHA }}\""\necho\
        \ \""Incremental mode - processing changed get_started files since $BASE_SHA\""\
        \n\npython docs/mintlify/convert_notebook2mdx.py \\\n  --input docs/get_started\
        \ \\\n  --output docs/mintlify \\\n  --update-docs-json docs/mintlify/docs.json\
        \ \\\n  --docs-path-prefix \""\"" \\\n  --incremental --use-git --base-branch\
        \ \""$BASE_SHA\"" \\\n  --verbose\n""}, {name: Convert Key Modules docs, run: ""source\
        \ .venv/bin/activate\nBASE_SHA=\""${{ steps.diff.outputs.BASE_SHA }}\""\necho\
        \ \""Incremental mode - processing changed key_modules files since $BASE_SHA\""\
        \n\npython docs/mintlify/convert_notebook2mdx.py \\\n  --input docs/key_modules\
        \ \\\n  --output docs/mintlify \\\n  --update-docs-json docs/mintlify/docs.json\
        \ \\\n  --docs-path-prefix \""\"" \\\n  --incremental --use-git --base-branch\
        \ \""$BASE_SHA\"" \\\n  --verbose\n""}, {name: Sync modified MDX files back to
        source docs, run: ""source .venv/bin/activate\nBASE_SHA=\""${{ steps.diff.outputs.BASE_SHA\
        \ }}\""\necho \""Reverse sync - processing changed MDX files since $BASE_SHA\""\
        \n\npython docs/mintlify/convert_notebook2mdx.py \\\n  --input docs/mintlify\
        \ \\\n  --output docs/mintlify \\\n  --update-docs-json docs/mintlify/docs.json\
        \ \\\n  --docs-path-prefix \""\"" \\\n  --incremental --use-git --base-branch\
        \ \""$BASE_SHA\"" \\\n  --verbose\n""}, {name: Generate API Documentation, run: ""source\
        \ .venv/bin/activate\necho \""Using incremental API docs generation for optimal\
        \ performance\""\npython docs/mintlify/build_api_docs.py \\\n  --output_dir\
        \ docs/mintlify/reference \\\n  --mint_json docs/mintlify/docs.json \\\n \
        \ --package camel \\\n  --incremental \\\n  --since_hours 24\n""}, {env: {
        PAT_TOKEN: '${{ secrets.PAT_TOKEN }}'}, name: Commit and push changes, run: ""git\
        \ config --global user.name \""camel-docs-bot\""\ngit config --global user.email\
        \ \""camel-docs-bot@users.noreply.github.com\""\n\ngit add docs/mintlify/ docs/mintlify/get_started/\
        \ docs/mintlify/key_modules/ docs/mintlify/reference/ docs/mintlify/docs.json\n\
        git add docs/\n\nif git diff --staged --quiet; then\n  echo \""No changes to\
        \ commit\""\nelse\n  git commit -m \""Auto-update documentation after merge\
        \ [skip ci]\""\n  git remote set-url origin https://x-access-token:${PAT_TOKEN}@github.com/${{\
        \ github.repository }}\n  git push origin ${{ github.ref_name }}\nfi\n""}]}
",['unknown'],,camel-ai__camel
098a1e384a966ffc6285e38faca4ee3bfa195142e57800f6d37e4ff309a69d02,analysis,"{if: github.event.repository.default_branch == github.ref_name || github.event_name
    == 'pull_request', name: Scorecard analysis, permissions: {id-token: write, security-events: write},
  runs-on: ubuntu-latest, steps: [{name: Harden the runner (Audit all outbound calls),
      uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {name: Checkout code, uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8,
      with: {persist-credentials: false}}, {name: Run analysis, uses: ossf/scorecard-action@f49aabe0b5af0936a0987cfb85d86b75731b0186,
      with: {publish_results: true, results_file: results.sarif, results_format: sarif}},
    {name: Upload artifact, uses: actions/upload-artifact@330a01c490aca151604b8cf639adc76d48f6c5d4,
      with: {name: SARIF file, path: results.sarif, retention-days: 5}}, {name: Upload
        to code-scanning, uses: github/codeql-action/upload-sarif@cf1bb45a277cb3c205638b2cd5c984db1c46a412,
      with: {sarif_file: results.sarif}}]}
","['build', 'security']",,camel-ai__camel
24676909cca05847fa512246e93c7347f04f4cb771437b5e97d9703c51229157,pytest_apps,"{runs-on: ubuntu-latest, steps: [{name: Harden the runner (Audit all outbound calls),
      uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {name: Set up Python environment and install dependencies, uses: ./.github/actions/camel_install,
      with: {python-version: '3.10'}}, {env: {GOOGLE_API_KEY: '${{ secrets.GOOGLE_API_KEY
          }}', OPENAI_API_KEY: '${{ secrets.OPENAI_API_KEY }}', SEARCH_ENGINE_ID: '${{
          secrets.SEARCH_ENGINE_ID }}'}, name: Run pytest, run: 'source .venv/bin/activate

        uv pip install -e "".[all, dev, docs]""

        pytest -v apps/

        '}]}
",['test'],,camel-ai__camel
24676909cca05847fa512246e93c7347f04f4cb771437b5e97d9703c51229157,pytest_examples,"{runs-on: ubuntu-latest, steps: [{name: Harden the runner (Audit all outbound calls),
      uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {name: Set up Python environment and install dependencies, uses: ./.github/actions/camel_install,
      with: {python-version: '3.10'}}, {env: {AIML_API_KEY: '${{ secrets.AIML_API_KEY
          }}', COHERE_API_KEY: '${{ secrets.COHERE_API_KEY }}', GOOGLE_API_KEY: '${{
          secrets.GOOGLE_API_KEY }}', INTERNLM_API_KEY: '${{ secrets.INTERNLM_API_KEY
          }}', MOONSHOT_API_KEY: '${{ secrets.MOONSHOT_API_KEY }}', OPENAI_API_KEY: '${{
          secrets.OPENAI_API_KEY }}', SEARCH_ENGINE_ID: '${{ secrets.SEARCH_ENGINE_ID
          }}', SILICONFLOW_API_KEY: '${{ secrets.SILICONFLOW_API_KEY }}'}, name: Run
        pytest, run: 'source .venv/bin/activate

        uv pip install -e "".[all, dev, docs]""

        pytest -v examples/

        '}]}
",['test'],,camel-ai__camel
3627d03c4bae4c5c5de834bfa9fe65f0de1286d85ce6ddbda0c362dbb5d7dbd3,build-and-publish-pypi,"{name: Build and publish to PyPI, permissions: {contents: write}, runs-on: ubuntu-latest,
  steps: [{name: Harden the runner (Audit all outbound calls), uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {name: Checkout code, uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {name: Set up Python, uses: actions/setup-python@7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,
      with: {python-version: '3.10'}}, {name: Install uv, run: pip install uv}, {
      name: Setup virtual environment, run: uv venv .venv --python=3.10}, {name: Build
        package, run: 'source .venv/bin/activate

        uv pip install -e "".[all, dev, docs]""

        uv pip install build

        python -m build

        '}, {env: {TWINE_PASSWORD: '${{ secrets.PYPI_API_KEY }}', TWINE_USERNAME: __token__},
      name: Publish to PyPI, run: 'source .venv/bin/activate

        uv pip install twine

        twine upload dist/*

        '}, {name: Upload built artifacts, uses: actions/upload-artifact@330a01c490aca151604b8cf639adc76d48f6c5d4,
      with: {name: dist, path: dist}}]}
","['build', 'release']",,camel-ai__camel
3627d03c4bae4c5c5de834bfa9fe65f0de1286d85ce6ddbda0c362dbb5d7dbd3,create-release,"{name: Create GitHub Release, needs: build-and-publish-pypi, permissions: {contents: write},
  runs-on: ubuntu-latest, steps: [{name: Harden the runner (Audit all outbound calls),
      uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {name: Checkout code, uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {name: Download built artifacts, uses: actions/download-artifact@018cc2cf5baa6db3ef3c5f8a56943fffe632ef53,
      with: {name: dist, path: dist}}, {id: prerelease_check, name: Check tag for
        pre-release, run: ""if [[ \""${{ github.ref_name }}\"" == *a* ]]; then\n  echo\
        \ \""prerelease=true\"" >> $GITHUB_OUTPUT\nelse\n  echo \""prerelease=false\""\
        \ >> $GITHUB_OUTPUT\nfi\n""}, {name: Release to GitHub, uses: softprops/action-gh-release@a06a81a03ee405af7f2048a818ed3f03bbf83c7b,
      with: {draft: false, files: dist/*, generate_release_notes: true, prerelease: '${{
          steps.prerelease_check.outputs.prerelease }}'}}]}
","['build', 'release']",,camel-ai__camel
3627d03c4bae4c5c5de834bfa9fe65f0de1286d85ce6ddbda0c362dbb5d7dbd3,build-and-publish-image,"{permissions: {contents: read, packages: write}, runs-on: ubuntu-latest, steps: [
    {name: Harden the runner (Audit all outbound calls), uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {name: Checkout code, uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {name: Log in to GitHub Container Registry, uses: docker/login-action@5e57cd118135c172c3672efd75eb46360885c0ef,
      with: {password: '${{ secrets.GITHUB_TOKEN }}', registry: ghcr.io, username: '${{
          github.actor }}'}}, {name: Set up Docker Buildx, uses: docker/setup-buildx-action@e468171a9de216ec08956ac3ada2f0791b6bd435},
    {name: Build and Push Docker image, uses: docker/build-push-action@263435318d21b8e681c14492fe198d362a7d2c83,
      with: {context: ., file: .container/minimal_build/Dockerfile, labels: 'org.opencontainers.image.source=https://github.com/${{
          github.repository }}

          org.opencontainers.image.revision=${{ github.sha }}

          ', platforms: 'linux/amd64,linux/arm64', provenance: false, push: true,
        sbom: false, tags: 'ghcr.io/${{ github.repository }}:latest

          ghcr.io/${{ github.repository }}:${{ github.ref_name }}

          '}}]}
","['build', 'release']",,camel-ai__camel
5f9a6125cba539ded0bc7f34771273009e21f6e2d448c5efc518cab8841c578c,build,"{runs-on: ubuntu-latest, steps: [{name: Harden the runner (Audit all outbound calls),
      uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {name: Free disk space, run: 'sudo apt-get clean

        sudo apt-get autoremove -y

        sudo rm -rf /var/lib/apt/lists/*

        sudo rm -rf /usr/share/dotnet

        sudo rm -rf /opt/ghc

        sudo rm -rf /usr/local/share/boost

        sudo rm -rf /usr/local/lib/android

        sudo rm -rf /tmp/*

        sudo rm -rf $HOME/.cache/pip

        df -h

        '}, {name: Set up Python environment, uses: actions/setup-python@3542bca2639a428e1796aaa6a2ffef0c0f575566,
      with: {python-version: '3.10'}}, {name: Install uv, run: 'pip install uv

        '}, {name: Create virtual environment, run: 'uv venv .venv --python=3.10

        df -h

        '}, {name: Install core dependencies, run: 'source .venv/bin/activate

        # Install just the core dependencies first

        uv pip install -e "".""

        df -h

        '}, {name: Install dev dependencies, run: 'source .venv/bin/activate

        # Install dev dependencies separately

        uv pip install -e "".[dev]""

        df -h

        '}, {name: Install docs dependencies, run: 'source .venv/bin/activate

        # Install docs dependencies separately

        uv pip install -e "".[docs]""

        df -h

        '}, {name: Install build tools, run: 'source .venv/bin/activate

        uv pip install build

        df -h

        '}, {name: Build, run: 'source .venv/bin/activate

        python -m build

        '}, {name: Set up test environment, run: 'python -m venv test_venv

        source test_venv/bin/activate

        '}, {name: Install the package, run: 'source test_venv/bin/activate

        WHEEL_FILE=$(ls dist/*.whl)

        pip install ""${WHEEL_FILE}[all,test]""

        '}, {name: Test import, run: 'source test_venv/bin/activate

        python -c ""import camel""

        '}, {env: {ACI_API_KEY: '${{ secrets.ACI_API_KEY }}', AIML_API_KEY: '${{ secrets.AIML_API_KEY
          }}', AMD_API_KEY: '${{ secrets.AMD_API_KEY }}', ANTHROPIC_API_KEY: '${{
          secrets.ANTHROPIC_API_KEY }}', ASKNEWS_CLIENT_ID: '${{ secrets.ASKNEWS_CLIENT_ID
          }}', ASKNEWS_CLIENT_SECRET: '${{ secrets.ASKNEWS_CLIENT_SECRET }}', ATLASCLOUD_API_KEY: '${{
          secrets.ATLASCLOUD_API_KEY }}', AZURE_API_VERSION: '${{ secrets.AZURE_API_VERSION
          }}', AZURE_DEPLOYMENT_NAME: '${{ secrets.AZURE_DEPLOYMENT_NAME }}', AZURE_OPENAI_API_KEY: '${{
          secrets.AZURE_OPENAI_API_KEY }}', AZURE_OPENAI_BASE_URL: '${{ secrets.AZURE_OPENAI_BASE_URL
          }}', BEDROCK_API_BASE_URL: '${{ secrets.BEDROCK_API_BASE_URL }}', BEDROCK_API_KEY: '${{
          secrets.BEDROCK_API_KEY }}', BOHRIUM_API_KEY: '${{ secrets.BOHRIUM_API_KEY
          }}', CEREBRAS_API_KEY: '${{ secrets.CEREBRAS_API_KEY }}', CHUNKR_API_KEY: '${{
          secrets.CHUNKR_API_KEY }}', COHERE_API_KEY: '${{ secrets.COHERE_API_KEY
          }}', COMETAPI_KEY: '${{ secrets.COMETAPI_KEY }}', CRYNUX_API_KEY: '${{ secrets.CRYNUX_API_KEY
          }}', DAPPIER_API_KEY: '${{ secrets.DAPPIER_API_KEY }}', DEEPSEEK_API_KEY: '${{
          secrets.DEEPSEEK_API_KEY }}', DISCORD_BOT_TOKEN: '${{ secrets.DISCORD_BOT_TOKEN
          }}', FIRECRAWL_API_KEY: '${{ secrets.FIRECRAWL_API_KEY }}', GEMINI_API_KEY: '${{
          secrets.GEMINI_API_KEY }}', GOOGLE_API_KEY: '${{ secrets.GOOGLE_API_KEY
          }}', GOOGLE_CLIENT_ID: '${{ secrets.GOOGLE_CLIENT_ID }}', GOOGLE_CLIENT_SECRET: '${{
          secrets.GOOGLE_CLIENT_SECRET }}', GROQ_API_KEY: '${{ secrets.GROQ_API_KEY
          }}', HF_TOKEN: '${{ secrets.HF_TOKEN }}', INTERNLM_API_KEY: '${{ secrets.INTERNLM_API_KEY
          }}', JINA_API_KEY: '${{ secrets.JINA_API_KEY }}', MESHY_API_KEY: '${{ secrets.MESHY_API_KEY
          }}', MINIMAX_API_KEY: '${{ secrets.MINIMAX_API_KEY}}', MISTRAL_API_KEY: '${{
          secrets.MISTRAL_API_KEY }}', MODELSCOPE_SDK_TOKEN: '${{ secrets.MODELSCOPE_SDK_TOKEN
          }}', MOONSHOT_API_KEY: '${{ secrets.MOONSHOT_API_KEY }}', NEBIUS_API_KEY: '${{
          secrets.NEBIUS_API_KEY }}', NEO4J_PASSWORD: '${{ secrets.NEO4J_PASSWORD
          }}', NEO4J_URI: '${{ secrets.NEO4J_URI }}', NEO4J_USERNAME: '${{ secrets.NEO4J_USERNAME
          }}', NETMIND_API_KEY: '${{ secrets.NETMIND_API_KEY }}', NOTION_TOKEN: '${{
          secrets.NOTION_TOKEN }}', NOVITA_API_KEY: '${{ secrets.NOVITA_API_KEY }}',
        NVIDIA_API_KEY: '${{ secrets.NVIDIA_API_KEY }}', OPENAI_API_KEY: '${{ secrets.OPENAI_API_KEY
          }}', OPENROUTER_API_KEY: '${{ secrets.OPENROUTER_API_KEY }}', OPENWEATHERMAP_API_KEY: '${{
          secrets.OPENWEATHERMAP_API_KEY }}', PPIO_API_KEY: '${{ secrets.PPIO_API_KEY
          }}', QIANFAN_API_KEY: '${{ secrets.QIANFAN_API_KEY }}', QWEN_API_KEY: '${{
          secrets.QWEN_API_KEY }}', REKA_API_KEY: '${{ secrets.REKA_API_KEY }}', SAMBA_API_KEY: '${{
          secrets.SAMBA_API_KEY }}', SEARCH_ENGINE_ID: '${{ secrets.SEARCH_ENGINE_ID
          }}', SILICONFLOW_API_KEY: '${{ secrets.SILICONFLOW_API_KEY }}', TOGETHER_API_KEY: '${{
          secrets.TOGETHER_API_KEY }}', VOLCANO_API_KEY: '${{ secrets.VOLCANO_API_KEY
          }}', WATSONX_API_KEY: '${{ secrets.WATSONX_API_KEY }}', WATSONX_PROJECT_ID: '${{
          secrets.WATSONX_PROJECT_ID }}', YI_API_KEY: '${{ secrets.YI_API_KEY }}'},
      name: Run tests with Pytest, run: ""source test_venv/bin/activate\npytest --fast-test-mode\
        \ -m \""not heavy_dependency\"" \\\n  --ignore=test/datagen/test_evol_instruct.py\
        \ \\\n  --ignore=test/datagen/test_self_improving_cot_pipeline.py \\\n  --ignore=test/datasets/test_base_dataset.py\
        \ \\\n  --ignore=test/datasets/test_self_instruct_generator.py \\\n  --ignore=test/embeddings/test_open_source_embeddings.py\
        \ \\\n  --ignore=test/environments/test_multi_step_env.py \\\n  --ignore=test/environments/test_single_step_env.py\
        \ \\\n  --ignore=test/environments/test_tictactoe_env.py \\\n  --ignore=test/interpreters/test_python_interpreter.py\
        \ \\\n  --ignore=test/models/reward/test_nemotron_model.py \\\n  --ignore=test/toolkits/test_video_analysis_toolkit.py\
        \ \\\n  --ignore=test/toolkits/test_jina_reranker_toolkit.py \\\n  ./test\n""},
    {if: always(), name: Clean up after build, run: 'sudo apt-get clean

        sudo apt-get autoremove -y

        sudo rm -rf /var/lib/apt/lists/*

        sudo rm -rf /usr/share/dotnet

        sudo rm -rf /opt/ghc

        sudo rm -rf /usr/local/share/boost

        sudo rm -rf /usr/local/lib/android

        sudo rm -rf /tmp/*

        sudo rm -rf $HOME/.cache/pip

        df -h

        '}]}
",['test'],,camel-ai__camel
688b02568666749314c4245ade8d64df3ad49837c27cf2513a0437aade51b20c,minimal-dependency,"{name: Minimal dependency check, runs-on: ubuntu-latest, steps: [{name: Harden the
        runner (Audit all outbound calls), uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {uses: actions/checkout@8e8c483db84b4bee98b60c0593521ed34d9990e8},
    {name: Set up Python, uses: actions/setup-python@7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,
      with: {python-version: '3.10'}}, {name: Create and activate virtual environment,
      run: 'python -m venv .venv

        source .venv/bin/activate

        pip install --upgrade pip

        pip install -e .

        '}, {env: {OPENAI_API_KEY: '${{ secrets.OPENAI_API_KEY }}'}, name: Run integration
        test on minimal examples, run: 'source .venv/bin/activate

        pip install pytest dotenv

        # Exclude model_backend tests (e.g. single_agent example) when no API key
        in fork PRs

        pytest test/integration_test/test_minimal_dependency.py -m ""not model_backend""

        '}]}
",['test'],,camel-ai__camel
780df91f7348659535a0b086c57200c276c0de8f415d1255b0f4c6841ca5bca7,analyze,"{name: 'Analyze (${{ matrix.language }})', permissions: {actions: read, contents: read,
    packages: read, security-events: write}, runs-on: '${{ (matrix.language == ''swift''
    && ''macos-latest'') || ''ubuntu-latest'' }}', steps: [{name: Checkout repository,
      uses: actions/checkout@v4}, {name: Initialize CodeQL, uses: github/codeql-action/init@v4,
      with: {build-mode: '${{ matrix.build-mode }}', languages: '${{ matrix.language
          }}'}}, {if: matrix.build-mode == 'manual', name: Run manual build steps,
      run: ""echo 'If you are using a \""manual\"" build mode for one or more of the'\
        \ \\\n  'languages you are analyzing, replace this with the commands to build'\
        \ \\\n  'your code, for example:'\necho '  make bootstrap'\necho '  make release'\n\
        exit 1\n"", shell: bash}, {name: Perform CodeQL Analysis, uses: github/codeql-action/analyze@v4,
      with: {category: '/language:${{matrix.language}}'}}], strategy: {fail-fast: false,
    matrix: {include: [{build-mode: none, language: actions}, {build-mode: none, language: javascript-typescript},
        {build-mode: none, language: python}]}}}
",['security'],,camel-ai__camel
c1dda1a3693356aaf89497f306d31d63a0f0b147743dd45a5f44760c19230601,add-labels,"{runs-on: ubuntu-latest, steps: [{name: Harden the runner (Audit all outbound calls),
      uses: step-security/harden-runner@20cf305ff2072d973412fa9b1e3a4f227bda3c76,
      with: {egress-policy: audit}}, {name: Add Review Required label, uses: actions/github-script@f28e40c7f34bde8b3046d885e986cb6290c5673b,
      with: {github-token: '${{ secrets.GITHUB_TOKEN }}', script: ""github.rest.issues.addLabels({\n\
          \  owner: context.repo.owner,\n  repo: context.repo.repo,\n  issue_number:\
          \ context.issue.number,\n  labels: ['Review Required']\n})\n""}}]}
",['unknown'],,camel-ai__camel
